10042 | r | 24 25 | 34 | 33
22347 | r | 4 5 | 1 2 3 6 | 7 8
22357 | r | 1 2 | 3 4 5 6 | 7
22359 | r | 1 2 3 | 4 5 6 7 13 14 15 16 17 18 19 20 21 | 8 9 10 11
22394 | r | 10 | 1 2 3 4 6 7 8 11 12 | 13 14
22451 | r | 1 | 2 3 | 4
22473 | r | 2 3 4 5 6 7 8 9 | 12 13 14 | 15 16
22482 | r | 15 | 16 17 18 19 20 22 | 21
2249 | r | 19 | 18 20 21 22 23 24 25 | 26
22600 | r | 1 | 2 | 3
22630 | r | 23 | 32 33 34 36 37 24 25 26 27 28 29 30 31 | 35
22675 | r | 17 18 | 22 | 21
22768 | r | 3 4 5 6 7 | 1 2 8 9 10 11 13 14 15 16 17 18 20 21 22 | 23 24
22775 | r | 7 | 6 8 9 10 11 12 13 | 14 15
22782 | r | 1 2 3 4 5 | 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 | 26 27
22816 | r | 1 2 | 3 4 5 6 7 8 9 10 11 12 13 14 | 15 16 17
22958 | r | 6 7 8 | 2 3 4 5 11 | 9 10
22959 | r | 20 21 22 23 | 19 24 25 26 28 | 27
23035 | r | 8 | 7 9 10 11 12 13 14 15 18 20 21 22 23 24 25 28 29 30 32 33 34 35 36 37 38 39 40 41 42 | 16 17
23069 | r | 13 14 | 11 12 16 17 | 15
23091 | r | 20 | 21 22 23 25 26 | 24
23094 | r | 38 | 36 37 39 40 | 41
23105 | r | 1 | 2 3 4 | 5
23250 | r | 1 | 2 3 4 5 6 7 8 9 | 10 11
23257 | r | 1 2 3 4 5 6 7 8 9 | 11 12 | 13 14
23368 | r | 1 2 3 4 | 5 9 10 11 12 13 14 15 16 17 18 | 6 7
23398 | r | 5 | 7 | 6
23431 | r | 1 2 3 4 5 | 6 7 8 9 10 11 12 | 13 14
23636 | r | 1 2 | 14 15 16 18 | 20 21
23639 | r | 4 | 5 7 | 6
23680 | r | 27 28 29 | 20 21 22 23 24 25 26 31 | 30
23761 | r | 7 | 6 8 9 10 11 12 15 16 17 18 | 13
23914 | r | 12 13 | 7 8 9 10 11 14 15 16 17 18 19 22 | 20 21
24 | r | 36 37 | 38 41 | 39 40
24031 | r | 14 | 15 16 17 20 22 23 24 25 26 27 29 30 | 18 19
24068 | r | 5 | 17 | 16
24085 | r | 1 2 3 4 5 6 | 7 | 8 9 10 11 12
24148 | r | 16 | 15 17 18 19 20 21 23 | 22
24159 | r | 5 6 7 | 1 2 3 4 8 | 9 10
24204 | r | 1 2 | 3 4 5 6 7 8 9 | 10
24210 | r | 1 2 3 4 5 | 17 | 15 16
24241 | r | 4 | 6 | 5
24244 | r | 1 2 3 4 5 6 7 8 10 11 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 | 42 | 40 41
24250 | r | 1 | 2 3 | 4
24283 | r | 24 25 | 32 34 35 36 37 38 39 40 42 23 26 27 28 29 30 31 | 41
24320 | r | 12 13 | 11 14 15 16 19 21 22 23 24 25 26 27 28 30 32 33 34 35 37 | 17 18
2440 | r | 7 8 9 10 11 12 13 14 15 16 17 | 1 2 3 | 4 5
24424 | r | 35 | 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18 19 22 23 25 26 27 28 29 30 31 32 33 36 37 38 39 | 40
24455 | r | 11 12 13 14 15 16 17 18 19 | 1 2 3 4 5 6 7 | 8 9
24523 | r | 3 4 | 1 2 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 | 27
24558 | r | 1 2 | 4 5 6 7 8 10 11 12 13 | 14
24572 | r | 3 | 1 2 4 5 6 | 7 8
24585 | r | 3 4 5 6 | 1 2 7 8 9 10 11 14 | 12 13
24599 | r | 5 | 1 2 3 4 6 7 8 9 10 11 | 12 13
24652 | r | 1 2 3 4 | 5 6 7 8 9 10 11 12 14 16 17 18 19 | 13
24666 | r | 5 6 | 2 3 4 7 9 | 8
24683 | r | 12 13 14 15 16 17 18 19 20 21 22 23 | 1 2 3 4 5 6 7 8 | 9 10
24689 | r | 12 13 15 | 17 18 19 20 21 22 23 25 26 | 24
2472 | r | 14 15 16 17 18 | 5 6 7 8 9 12 | 10 11
24764 | r | 7 | 1 2 3 4 5 6 8 | 9
2478 | r | 9 | 10 11 | 13 14
2479 | r | 10 11 12 | 4 5 6 7 8 9 15 | 13 14
24799 | r | 7 8 9 10 11 12 13 14 15 16 17 | 1 2 3 | 4 5
24807 | r | 1 | 2 3 4 5 | 6
24911 | r | 1 2 3 4 | 5 7 | 9
24914 | r | 3 | 1 2 4 5 6 | 7
24926 | r | 3 | 1 2 4 5 6 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 | 7
24927 | r | 8 9 | 1 2 3 4 5 6 7 10 11 12 13 14 17 18 19 20 21 22 | 15
24962 | r | 6 7 | 1 2 3 4 5 8 | 9 10
2500 | r | 10 | 9 12 | 11
25005 | r | 9 10 11 | 1 2 3 4 5 6 8 | 12 13
25022 | r | 4 5 6 7 9 10 11 12 13 14 15 | 1 2 3 17 | 18 19
25023 | r | 9 | 10 11 12 13 14 15 16 17 18 20 | 19
25063 | r | 21 | 19 20 24 | 22 23
25075 | r | 27 | 22 23 24 25 26 28 29 31 | 30
25200 | r | 8 9 10 11 12 13 14 15 | 1 2 3 4 5 6 7 16 17 18 19 20 | 21 22 23 24 25
25210 | r | 5 6 7 8 10 11 13 14 16 17 18 19 20 21 22 23 | 4 25 26 27 28 29 30 32 | 31
25285 | r | 1 2 | 3 4 5 6 7 8 10 | 9
25331 | r | 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 | 11 13 | 12
25343 | r | 1 2 3 4 6 7 8 | 10 11 12 13 14 | 15
25361 | r | 3 4 5 | 1 2 9 10 11 12 13 14 15 16 | 6 7
25368 | r | 11 12 13 14 | 10 17 | 15 16
25399 | r | 11 | 12 13 14 15 16 17 18 19 20 21 22 25 26 | 23 24
25503 | r | 3 4 5 | 1 2 6 7 8 10 12 13 | 14
25559 | r | 9 | 1 2 3 4 5 6 7 8 10 11 12 13 14 15 | 16 17
25567 | r | 1 2 3 | 4 5 6 | 7 8
25629 | r | 1 | 2 | 3 4
25669 | r | 1 | 2 3 4 5 6 7 8 | 9
25838 | r | 16 17 | 14 15 21 22 23 24 25 26 27 28 29 30 31 | 18 19
2587 | r | 5 | 10 | 9
26068 | r | 3 4 5 6 7 | 1 2 8 9 10 11 14 15 16 17 18 19 20 21 22 | 12
26095 | r | 22 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 32 33 34 | 35
26116 | r | 9 | 10 11 12 13 14 15 17 | 16
26140 | r | 18 | 19 20 21 22 23 26 | 24 25
26164 | r | 8 | 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 | 25
26192 | r | 20 | 24 21 | 22 23
26204 | r | 9 11 | 1 2 3 4 5 6 7 8 13 14 15 16 19 20 21 22 23 25 26 27 | 17
26204 | r | 37 38 | 32 33 34 35 36 30 31 | 39
26257 | r | 2 3 4 5 6 | 1 7 8 9 10 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 31 | 11
26261 | r | 6 | 8 7 | 9 10
26262 | r | 8 9 10 11 12 13 14 15 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 | 1 3 4 5 6 | 2
26276 | r | 9 | 10 11 12 13 14 15 16 17 18 19 21 22 | 20
26309 | r | 6 | 5 7 8 9 12 14 15 16 17 18 19 20 21 | 10 11
26313 | r | 14 | 34 26 28 29 30 | 32 33
26371 | r | 17 18 19 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 20 | 21 22
26419 | r | 5 6 7 8 9 10 11 12 | 1 2 3 4 | 13
2644 | r | 1 | 2 3 4 8 9 10 11 13 14 15 16 | 5
26449 | r | 6 | 7 8 9 10 11 12 13 14 17 | 15 16
26473 | r | 16 | 17 18 19 20 21 24 26 27 28 30 31 32 33 34 35 36 37 38 39 41 42 44 | 22 23
26492 | r | 8 | 9 10 13 | 11 12
26495 | r | 14 | 16 15 | 17 18
2652 | r | 11 | 10 12 13 14 15 18 | 16 17
26541 | r | 4 | 1 2 3 5 6 7 11 12 13 14 | 8 9
26555 | r | 19 | 18 27 | 20 21 22 23 24 25 26
26565 | r | 1 | 2 3 4 5 6 7 8 11 12 13 14 15 16 17 18 19 20 21 22 23 | 9
26617 | r | 4 | 1 2 3 5 6 | 7
2666 | r | 1 2 3 4 5 6 7 | 8 9 | 10 11
26679 | r | 3 | 1 2 4 6 8 9 10 11 12 13 14 15 16 17 18 19 | 20
26716 | r | 1 2 | 3 4 5 | 6 7
26719 | r | 4 | 5 | 6 7
26788 | r | 46 | 47 48 49 50 51 52 55 | 53 54
26792 | r | 4 5 | 1 2 3 6 7 8 9 10 11 12 13 14 15 17 18 | 19
26793 | r | 5 | 1 2 3 4 7 9 11 12 13 17 18 19 | 14
26795 | r | 11 12 | 13 14 15 16 17 18 19 20 21 22 25 | 23 24
26796 | r | 8 | 9 10 13 | 11 12
26801 | r | 18 | 25 21 22 | 23 24
26930 | r | 10 11 | 7 8 9 15 16 17 18 | 12 13
270 | r | 3 4 5 | 6 7 8 9 10 11 12 14 15 | 13
27021 | r | 9 10 11 12 13 14 15 16 | 17 18 | 19 20
27036 | r | 3 | 1 2 4 5 6 | 7
27038 | r | 8 9 10 | 1 2 3 4 5 6 7 | 11 12
27163 | r | 3 4 | 1 2 5 9 10 11 12 13 14 15 16 | 6 7
2722 | r | 19 20 | 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 21 22 | 23
27238 | r | 5 | 1 2 3 4 6 7 8 9 10 11 12 13 14 | 15
27239 | r | 3 4 | 1 2 7 8 10 11 12 13 14 15 | 5
27336 | r | 10 | 11 12 13 14 16 17 | 15
27373 | r | 1 3 4 5 6 7 8 | 10 11 12 13 14 15 16 17 18 19 20 21 22 | 23 24
274 | r | 21 | 22 23 24 25 26 28 | 27
27498 | r | 11 | 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 27 | 26
27545 | r | 5 6 7 | 1 2 3 4 | 8 9 10
27546 | r | 7 8 | 1 2 3 4 5 6 9 10 11 12 13 14 | 15 16
27596 | r | 5 6 | 1 2 3 4 7 8 9 10 11 12 13 14 15 18 | 16 17
27631 | r | 17 18 | 15 16 19 20 21 24 | 22 23
27642 | r | 1 2 3 | 4 5 | 6 7
27644 | r | 13 14 15 | 11 12 | 16 17
27645 | r | 10 11 12 13 | 1 2 3 4 5 6 7 9 14 15 16 17 18 | 19
27672 | r | 4 5 | 1 2 3 6 7 | 8
2768 | r | 14 15 16 | 11 12 13 18 | 17
277 | r | 17 18 19 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 | 20 21
27729 | r | 6 8 9 10 11 14 15 16 17 18 19 21 22 23 24 25 26 27 | 1 2 3 4 5 | 28 29
27730 | r | 7 | 8 9 10 11 12 13 14 15 16 17 20 | 18 19
27739 | r | 14 15 16 17 18 | 1 2 3 5 6 7 8 9 11 12 13 19 | 20
27740 | r | 1 2 3 | 4 5 6 7 8 9 10 11 12 | 13
27765 | r | 17 | 8 9 10 11 12 13 14 15 16 19 21 22 23 25 26 28 29 31 32 33 34 35 36 37 38 | 18
27798 | r | 3 4 | 1 2 5 8 9 10 11 13 14 15 16 17 18 20 21 22 23 | 6
27882 | r | 25 26 28 29 30 31 32 33 34 35 36 37 38 39 | 41 42 44 22 23 24 | 43
27891 | r | 3 | 14 | 13
279 | r | 5 6 | 1 2 3 4 7 8 9 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 | 10 11
27917 | r | 4 5 | 1 2 3 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 | 6
27934 | r | 8 | 4 5 6 7 9 10 11 13 | 12
27961 | r | 1 | 2 | 3
28063 | r | 14 15 | 8 9 10 11 12 16 17 19 | 18
28104 | r | 7 8 9 10 | 4 5 6 | 11 12 13
28105 | r | 6 7 8 9 10 11 12 13 14 | 1 2 3 4 5 15 16 17 | 18
28156 | r | 11 12 | 19 | 18
28191 | r | 2 3 5 6 7 | 8 9 10 11 12 13 14 | 15 16 17
28316 | r | 12 | 16 13 14 | 15
28349 | r | 1 2 | 3 4 5 6 7 8 9 10 11 | 12
28393 | r | 3 4 5 6 7 | 1 2 8 9 10 | 11 12
28469 | r | 5 6 7 | 1 2 3 4 8 10 11 12 | 13
28647 | r | 5 6 7 8 9 10 | 1 2 3 4 14 15 16 17 18 19 20 21 22 23 24 25 26 27 | 11 12
28844 | r | 1 2 3 4 5 6 7 8 9 10 11 12 | 14 15 16 17 18 19 20 | 21 22
28874 | r | 30 | 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 19 21 22 23 24 25 26 28 29 31 32 33 34 35 36 37 38 | 39 40
28895 | r | 4 | 1 2 3 8 9 10 11 12 14 16 17 18 19 20 21 22 24 25 27 28 29 30 | 5 6
28903 | r | 13 14 | 1 2 3 4 5 6 7 8 9 10 11 12 15 | 16 17
28909 | r | 3 4 | 1 2 5 6 | 7
28915 | r | 1 2 3 | 4 5 6 | 7
28916 | r | 1 | 2 9 10 11 12 13 14 15 16 17 | 3 4 5 6 7
29045 | r | 1 2 3 | 4 5 6 7 8 9 | 10 11
29069 | r | 1 2 3 4 | 6 7 8 9 11 12 13 14 15 16 | 17 18
29121 | r | 4 5 | 6 8 9 | 7
29152 | r | 8 | 9 10 11 12 13 14 16 | 15
29192 | r | 16 | 2 3 5 6 7 8 9 10 11 12 14 15 17 19 | 18
29211 | r | 5 | 1 2 3 4 6 7 9 | 8
29215 | r | 16 17 | 1 2 3 4 5 6 7 8 10 12 14 | 18
29331 | r | 15 16 | 14 17 18 19 20 21 23 | 22
29427 | r | 16 | 17 20 | 18 19
29433 | r | 24 | 25 28 | 26 27
29434 | r | 2 3 4 5 6 8 9 12 13 14 16 17 18 19 20 21 23 24 25 26 27 | 1 29 30 31 32 33 34 | 35 36
29460 | r | 30 31 32 33 34 35 | 36 37 39 28 29 | 38
29493 | r | 6 7 | 18 | 17
29494 | r | 13 14 | 12 15 16 17 19 21 22 24 25 27 28 | 26
29530 | r | 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 1 2 3 | 4 5
29555 | r | 1 2 | 3 4 5 6 7 8 9 | 10 11
29607 | r | 18 19 | 1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 20 21 | 22 23
29613 | r | 6 7 | 1 2 3 4 5 8 9 13 14 15 16 17 18 19 20 21 22 23 24 | 10 11
29634 | r | 5 | 1 2 3 4 6 7 10 | 8
29646 | r | 13 14 | 1 2 3 4 5 6 7 8 9 10 11 12 15 | 16 17
29693 | r | 6 | 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 | 17
29728 | r | 3 4 5 6 | 16 | 7 8 9 10 11 12 13 14 15
29731 | r | 14 15 | 1 2 3 4 6 7 8 9 10 11 12 13 16 17 18 19 20 21 22 24 26 27 28 | 29 30
29743 | r | 1 | 2 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 | 3
29760 | r | 1 2 3 4 5 6 7 | 8 9 10 11 12 13 | 14 15 16 17 18 19 20 21
29769 | r | 1 2 | 3 6 7 8 9 10 11 13 14 16 17 19 20 21 22 23 24 | 4
2978 | r | 18 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 | 21 22
29793 | r | 3 | 1 2 4 5 6 7 8 9 10 11 12 13 14 | 15
29803 | r | 9 10 | 1 2 3 4 5 6 7 8 11 12 13 14 15 16 17 | 18
29838 | r | 1 2 3 5 6 7 8 10 11 12 13 14 15 16 18 19 20 21 22 23 |  | 7 8
2986 | r | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 | 16 17 18 19 21 26 27 28 29 30 31 32 33 34 35 36 | 23 24
29958 | r | 1 2 3 4 5 6 | 7 8 9 10 11 12 13 14 15 16 17 18 19 | 20 21
29972 | r | 16 17 | 1 3 4 5 6 7 8 9 10 11 12 13 15 18 19 20 | 21
30006 | r | 4 5 | 1 2 3 6 7 8 9 13 14 15 16 17 | 10 11
30101 | r | 1 | 2 3 4 5 6 7 8 9 13 14 15 16 17 18 19 20 21 22 23 | 10 11
3030 | r | 3 4 5 6 7 | 1 2 8 9 10 11 | 12
30435 | r | 1 2 3 4 5 6 | 7 8 9 10 11 12 13 14 15 16 17 18 | 19 20
30436 | r | 12 13 14 | 1 2 3 4 5 6 7 8 10 11 15 16 17 18 19 20 21 22 | 23 24
30502 | r | 7 | 11 | 10
30584 | r | 11 | 10 14 | 12 13
30588 | r | 10 | 9 11 12 13 14 15 16 19 | 17 18
30591 | r | 38 | 40 37 39 | 42
30593 | r | 22 | 25 23 | 24
30625 | r | 1 2 3 4 5 6 7 8 | 9 10 | 11 12
30665 | r | 6 7 | 1 2 3 4 5 | 8
30666 | r | 4 5 6 | 1 2 3 7 | 8
30683 | r | 1 2 3 4 | 6 7 8 9 10 11 12 13 14 15 16 | 17
3070 | r | 1 2 3 4 5 6 7 8 9 | 10 | 11
3072 | r | 2 3 | 1 4 5 6 7 8 9 10 11 12 13 14 15 | 16 17
30770 | r | 16 | 14 15 19 | 17 18
30816 | r | 1 2 3 4 5 6 7 8 9 10 11 12 | 13 | 14 15
30831 | r | 5 6 | 3 4 | 1 2
30907 | r | 12 13 14 | 1 2 3 4 5 6 7 8 9 10 11 | 15 16
30959 | r | 2 | 7 8 9 10 | 11 12
30964 | r | 6 7 | 9 | 8
31003 | r | 1 2 | 3 4 5 6 7 8 9 10 11 12 | 13 14
31007 | r | 9 10 | 1 2 3 4 5 6 7 8 11 12 13 14 | 15
31112 | r | 1 2 | 3 4 5 | 6 7
31218 | r | 1 2 3 | 4 5 6 8 9 10 11 12 | 14
31219 | r | 1 | 2 4 5 7 8 9 10 | 11 12
31266 | r | 3 | 14 | 13
3138 | r | 6 7 8 | 1 2 3 4 5 | 9 10
31385 | r | 1 2 3 | 4 5 6 | 7 8
31458 | r | 5 6 7 | 1 2 3 4 9 11 12 13 14 15 16 17 18 | 8
31491 | r | 1 2 3 4 6 7 8 9 | 11 12 20 21 22 23 24 25 26 27 28 29 30 | 13 14 15 16 17 18
31527 | r | 10 11 12 13 14 16 18 19 20 23 24 25 27 28 | 7 8 9 29 30 31 34 | 32 33
31546 | r | 14 16 17 18 19 20 21 | 10 11 12 13 | 22 23
31599 | r | 1 | 2 3 4 5 | 6 7 8 9
31614 | r | 1 2 3 4 | 5 6 7 8 9 10 11 12 | 13 14
31623 | r | 6 7 | 1 2 3 4 5 8 | 9 10
31630 | r | 1 2 3 | 4 5 7 8 | 10 11
31634 | r | 14 15 | 1 2 3 5 6 7 8 9 10 11 12 13 16 | 17 18 19 20
31693 | r | 1 2 3 4 5 6 | 7 8 9 10 11 12 | 13 14
31763 | r | 16 | 11 12 13 14 15 17 18 19 22 | 20 21
31776 | r | 5 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 | 16
31820 | r | 7 8 | 1 2 3 4 5 6 11 | 9 10
31834 | r | 11 | 9 10 12 13 15 | 14
31877 | r | 1 2 3 4 5 | 6 7 8 9 | 10 11
31881 | r | 16 | 15 17 18 19 | 20
31885 | r | 2 | 12 | 8 9 10 11
31900 | r | 1 2 | 3 4 5 6 7 8 11 12 13 14 15 16 17 | 9 10
31907 | r | 18 19 20 | 17 21 22 23 | 24
31909 | r | 35 | 34 36 37 38 39 40 41 42 43 44 45 46 47 48 50 | 49
31919 | r | 2 3 4 6 7 8 10 11 13 14 15 16 17 18 | 20 21 22 23 24 25 26 27 28 29 31 | 30
31925 | r | 12 13 | 11 14 15 16 17 19 | 18
3194 | r | 5 | 13 | 12
31960 | r | 1 2 3 4 5 | 6 7 8 9 10 | 11 12
3201 | r | 8 | 9 10 11 12 13 14 15 18 | 16 17
32027 | r | 15 | 8 9 10 11 12 13 14 16 17 18 21 22 23 24 25 26 27 28 | 19
32027 | r | 22 23 24 25 | 21 28 | 26 27
32047 | r | 4 5 | 1 2 3 | 6
32056 | r | 8 9 10 | 1 2 3 4 5 6 11 12 13 14 16 17 18 19 20 21 22 24 | 25
32060 | r | 8 9 10 | 6 7 11 14 16 17 18 19 20 22 23 24 25 27 28 29 | 12 13
32072 | r | 6 7 | 1 2 3 4 5 | 8
32092 | r | 8 | 1 2 3 4 5 7 9 10 11 12 13 14 | 15
32105 | r | 3 | 2 4 5 6 7 8 9 10 11 12 14 15 16 18 19 21 22 23 24 25 26 | 1
32124 | r | 12 13 | 1 2 3 4 6 7 8 9 11 | 14 15
32126 | r | 5 | 1 2 3 4 6 7 8 9 | 10
32143 | r | 12 | 13 14 15 16 18 20 21 22 25 | 23 24
32144 | r | 11 12 13 14 15 16 18 20 21 | 1 2 3 4 5 6 7 | 8 9
32145 | r | 3 4 5 6 7 8 | 2 9 10 11 12 15 16 17 18 19 21 23 25 26 27 | 13 14
32146 | r | 3 4 5 6 | 11 | 9 10
32164 | r | 13 | 12 14 15 16 17 18 19 20 21 | 22
32215 | r | 8 9 10 | 7 11 12 13 14 15 16 17 20 | 18 19
32250 | r | 3 | 1 2 4 5 6 7 8 9 10 11 12 | 13
32251 | r | 1 2 3 4 5 6 7 8 | 14 | 13
32362 | r | 8 | 6 7 9 12 13 15 17 18 19 20 21 22 23 24 25 27 | 10
32363 | r | 11 | 9 10 12 13 14 15 16 17 18 19 20 21 22 24 | 23
32385 | r | 12 13 | 1 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 21 23 24 25 | 27 28
32402 | r | 11 | 8 9 10 12 13 14 15 16 17 18 | 19
32427 | r | 9 | 1 2 3 4 5 6 7 8 11 | 10
32428 | r | 5 | 1 2 3 4 6 7 | 8
32471 | r | 7 8 | 1 2 3 4 5 6 10 | 9
32513 | r | 3 4 5 6 | 1 2 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 30 31 32 | 33
32515 | r | 28 | 32 33 34 35 38 39 40 41 42 43 44 45 29 30 31 | 36
32571 | r | 12 | 11 13 14 15 16 17 18 | 19 20
32605 | r | 4 | 1 2 3 5 6 7 8 9 10 12 | 11
3270 | r | 1 2 3 4 5 6 7 8 9 10 | 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 30 | 18
32754 | r | 51 52 | 49 50 55 | 53 54
32770 | r | 1 2 | 3 4 5 6 7 | 8
32801 | r | 1 | 2 | 3 4
3281 | r | 1 2 3 4 5 6 7 | 8 9 | 10 11 12
32821 | r | 2 3 4 5 6 | 16 12 13 | 14 15
32837 | r | 9 10 11 12 13 14 15 | 8 16 17 18 19 20 21 23 24 25 28 | 26 27
32845 | r | 10 | 11 12 13 14 15 16 17 18 21 | 19 20
32862 | r | 13 | 14 15 16 17 18 19 20 21 23 | 22
32865 | r | 2 3 | 4 7 8 9 10 11 14 15 16 17 18 19 20 22 23 24 29 30 31 32 | 25 26 27
32894 | r | 28 29 30 31 | 32 33 35 | 34
32950 | r | 15 16 17 18 | 14 19 20 21 22 23 24 25 27 | 26
33015 | r | 8 9 | 10 12 13 15 | 16
33026 | r | 11 | 12 17 18 19 20 21 22 23 | 13 14
33053 | r | 16 17 18 19 20 21 22 | 11 12 13 14 26 | 24 25
3306 | r | 7 8 | 1 2 3 4 5 6 | 9 10
33090 | r | 13 14 15 | 1 2 3 4 5 6 7 8 9 10 12 | 16 17
33113 | r | 9 | 8 10 11 12 13 14 | 15
3318 | r | 5 7 8 | 1 2 3 4 10 12 14 15 17 19 20 21 22 23 24 25 27 28 29 30 31 | 16
33195 | r | 8 9 | 10 7 | 11
33196 | r | 7 8 9 10 11 12 13 14 15 16 | 1 2 3 | 4 5
3320 | r | 1 2 | 3 4 5 6 7 8 9 10 | 11 12 13
3334 | r | 37 38 | 34 35 36 39 40 41 42 45 | 43 44
33345 | r | 1 | 2 | 3 4
3347 | r | 5 | 1 2 3 4 6 7 8 9 10 11 12 | 13 14 15 16 17 18 19
33509 | r | 9 10 11 | 1 2 3 4 5 7 8 | 12 13
33514 | r | 5 6 7 8 9 10 | 3 4 | 1 2
33530 | r | 3 4 | 1 2 5 6 7 8 | 9
33535 | r | 10 11 12 | 1 2 3 4 5 6 7 8 9 13 14 16 17 19 20 21 22 | 23
33544 | r | 1 2 | 3 4 5 6 7 8 | 9
3355 | r | 8 | 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 | 20
33560 | r | 5 6 7 | 1 2 3 4 8 9 10 11 12 13 14 15 | 16
33584 | r | 1 2 3 4 5 | 6 7 8 9 | 10 11
336 | r | 1 | 2 3 4 5 7 8 | 9
33615 | r | 1 2 3 | 4 5 6 | 7
3367 | r | 1 2 3 4 5 6 | 7 8 | 9 10
33677 | r | 6 7 | 1 2 3 4 5 8 9 | 10 11
33708 | r | 6 | 5 7 8 9 10 11 13 14 16 17 18 19 20 21 22 | 12
33782 | r | 1 2 | 3 4 5 6 7 8 9 10 11 | 12
33819 | r | 14 15 16 17 18 19 20 21 22 23 | 1 2 3 4 5 6 7 8 9 12 | 10 11
33850 | r | 10 11 | 9 12 13 14 | 15
33861 | r | 4 | 1 2 3 5 6 7 | 8
33888 | r | 12 | 18 | 13 14 15 16 17
33891 | r | 7 8 | 9 10 11 12 13 14 | 15 16
33892 | r | 4 5 6 7 | 8 9 10 | 11 12
33895 | r | 13 14 | 1 2 4 5 6 8 9 10 11 12 | 15
33914 | r | 22 23 | 1 2 3 5 6 8 9 10 11 12 13 15 16 17 18 20 21 | 24
33932 | r | 21 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 22 23
33999 | r | 1 2 3 4 | 5 6 7 | 8 9
34078 | r | 1 2 3 | 4 5 6 7 10 11 12 13 14 | 8 9
34089 | r | 4 5 6 | 1 2 3 | 7 8
34096 | r | 16 17 | 18 19 20 21 22 23 25 26 | 24
3410 | r | 4 5 | 1 2 3 9 10 11 12 13 14 | 6 7
34122 | r | 1 2 3 | 4 5 6 7 8 9 | 10 11 12 13 14
34131 | r | 17 19 20 21 22 | 16 25 | 24
34171 | r | 6 7 | 1 2 3 5 10 | 8
34202 | r | 6 | 5 7 8 9 10 11 13 14 16 17 18 19 | 12
34285 | r | 13 14 15 | 1 2 3 4 6 7 8 10 11 12 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 35 | 23
34307 | r | 5 | 1 2 3 4 6 7 11 12 13 14 15 16 | 8 9
34378 | r | 10 | 22 | 21
34385 | r | 1 2 3 4 5 6 7 8 9 10 11 | 12 15 16 17 18 19 20 21 22 23 24 | 13
34499 | r | 9 | 12 | 11
34669 | r | 18 19 20 21 | 13 14 15 16 17 22 23 26 | 24 25
34709 | r | 15 16 17 | 13 14 18 19 | 20 21
34711 | r | 5 6 | 1 2 3 4 7 8 9 10 11 | 12
34729 | r | 9 10 | 1 2 3 4 5 6 7 8 11 12 14 | 13
34748 | r | 11 12 | 13 14 15 | 16 17 18 19 20
34749 | r | 32 | 34 31 | 33
3476 | r | 36 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 35 39 40 41 42 43 44 | 37
34764 | r | 62 63 64 65 | 38 39 40 41 42 43 45 47 49 51 52 53 54 55 56 57 58 59 60 61 66 67 68 | 69 70
34778 | r | 1 2 3 4 | 5 6 7 8 12 13 14 15 16 17 18 19 20 21 | 9 10
3482 | r | 22 | 1 2 3 4 5 6 8 9 10 11 12 13 15 16 17 18 19 20 21 23 | 24 25
