10106 | s | 1 2 | 3 4 5 | 7 8 9 10 11 12 13 14 15 17 18 19 21 22
2231 | s | 1 2 3 4 5 6 8 | 10 11 12 13 14 15 | 17 18 19 20 21 22 23 24 25 26
22512 | s | 1 | 2 3 4 | 6 7 8 9 10 11 12
22548 | s | 10 | 1 2 3 4 5 7 8 9 11 12 13 14 | 15 16 17 18
22622 | s | 2 | 3 4 6 7 | 9 10 11 12 13 14 15 16 17 18
22630 | o | 12 13 | 1 2 3 5 6 7 8 9 11 14 15 16 17 18 19 20 21 | 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37
22639 | s | 15 | 16 17 18 26 27 28 29 30 | 20 21 22 23 24
22696 | s | 8 9 10 11 12 | 1 2 3 5 7 | 14 15 16 17 18 19 20 22 23 24 25
22699 | s | 4 5 | 1 2 3 6 | 8 9 10 11 12 13 14 15 16 18 19 20 21
22907 | o | 8 9 | 1 2 3 4 5 6 7 10 | 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30
22923 | s | 20 | 19 21 22 | 24 25 26 27
23007 | s | 1 2 3 | 16 17 18 19 20 21 | 23 24 25 26 27 28
23029 | s | 3 4 | 1 2 | 6 7 8 9 10 11 12 13
23053 | s | 2 3 4 | 5 6 | 7 8
23088 | o | 3 | 1 2 4 | 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41
23209 | s | 3 | 1 2 4 | 6 8 9 10 12
23231 | s | 1 | 2 3 | 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22
23252 | s | 1 | 2 3 4 | 6 7 8 9 10 11 12 13 14 15
23303 | s | 1 | 2 | 4 6 7 8 9 10 11 12 14
23311 | s | 1 2 | 3 | 4 5 6 7 8
23365 | s | 1 2 | 3 4 5 6 7 8 9 10 11 12 13 15 17 | 19 20 21 22
23367 | s | 1 2 3 4 5 | 6 7 8 9 10 11 12 13 14 15 16 17 | 19 20 21 22 23 24 25 26 27 28 29
23383 | s | 1 2 | 3 4 5 6 | 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28
23397 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12 13 14 15 16 17 18 19
23413 | o | 5 6 | 1 2 3 4 7 | 9 10 11 12 13 14 15 16 17
23495 | s | 5 | 1 2 3 4 6 | 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25
23524 | s | 1 2 4 | 6 | 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27
23529 | s | 1 2 3 | 4 5 6 7 8 9 10 11 12 13 | 15 16 17 18 19 20
23557 | s | 14 16 17 | 1 2 3 4 5 6 7 8 9 10 11 12 13 19 20 | 22 23
23559 | o | 4 5 | 1 2 3 6 7 8 | 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30
23577 | s | 1 2 | 3 4 5 6 7 8 9 | 11 12 13 14 15 16 17 18 19 20 21 22 23
23638 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12 13 14 15 16 17 18 19
23670 | s | 7 | 8 9 10 | 12 13 14 15 16 17 18 19 20 21
23703 | s | 1 2 3 4 5 6 7 8 9 10 11 12 13 | 14 15 16 17 18 19 20 | 22 23 24 25 26 27 28 29 30
23724 | s | 1 2 3 | 4 5 6 7 8 9 10 11 12 | 14 15 16
23777 | s | 1 | 2 | 4 5 6 7 8 9 10 12 13 14 16 17 18 19 20
23785 | o | 13 14 | 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 | 19 20 21 22 23 24 26 27 28 29 30 31
23788 | s | 1 2 | 3 | 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
2381 | s | 3 4 | 1 2 5 | 7 8 9 10 11
23839 | s | 11 12 | 1 2 3 4 5 6 7 8 9 10 13 | 15 16 17 18 19 20 21 22 23 24
23912 | s | 15 | 14 16 17 | 19 20 21 22 23 24 25 26 27 28 29 30 31
23943 | s | 5 | 1 2 3 4 | 7 8 9 10 11 12
23982 | s | 20 21 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 19 | 23 24 25 26
24281 | s | 1 2 3 4 5 | 6 7 | 9 10 11 12 13 15 17 18 19 20 22 23 24 25 26 27 29 30 31
24285 | s | 1 2 3 4 | 5 | 6 7 8 9
24308 | s | 2 | 3 4 5 6 7 8 9 | 11 12 13 14 15 16 17 18
24324 | s | 9 10 | 1 2 3 4 5 6 7 8 11 12 | 14 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32
24391 | s | 14 15 | 1 2 3 4 5 6 7 8 9 10 11 13 16 17 18 19 20 21 | 23 24 25 26
24410 | s | 1 2 3 4 5 6 7 9 10 11 12 13 | 15 16 17 18 19 | 21 22 23 24 25 26 27
24462 | o | 5 6 | 1 2 3 4 7 8 9 10 11 12 13 | 15 16 17 18 19 20 21 22 23 24 25
24465 | s | 4 | 5 6 7 8 9 10 11 12 13 14 15 | 17 18 19 20 21 22
24468 | o | 7 8 | 11 | 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
24502 | s | 1 2 | 3 | 5 6 7 8 10 11 12 13 14 15 16 18 19 20 22 23 25 26 28 29 30 31 32
24513 | s | 3 5 | 7 | 9 10 11 12 13 14 16 17 18 19 20 21 22
24555 | s | 1 2 | 3 4 | 6 7 8 9 10
2460 | s | 1 2 | 3 4 | 6 7 8 9 10
24689 | s | 3 | 1 2 4 5 | 7 8 9 10 12 13 15 17 18 19 20 21 22 23 24 25 26
24689 | o | 7 8 | 9 10 | 12 13 15 17 18 19 20 21 22 23 24 25 26
24693 | s | 8 | 1 2 3 4 5 6 7 9 10 11 12 | 14 15 17 19 20 21 22 23
24698 | s | 1 2 3 4 5 6 | 7 8 | 10 11 12 13 14 15 16 18 19 20 21 22 23 24 26 27 29 30 31 32 33 34 35
24710 | s | 19 | 28 | 25 26 27
24710 | s | 19 | 23 | 20 21 22
24722 | o | 4 5 | 1 2 3 6 7 | 9 10 11 12
24723 | s | 1 | 2 3 4 | 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28
24726 | s | 1 | 2 3 4 5 6 7 8 9 | 11 12 13 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32
24798 | s | 3 4 5 | 2 6 | 8 9 10 11 12 13
24812 | s | 1 2 4 | 6 7 8 9 | 11 12 13 14 15 16 17 18
24827 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12 13 14 15 16 17 18 19
24846 | s | 1 | 3 | 5 7 8 10 11
24881 | s | 3 4 | 1 2 | 6 7 8 9 10
2493 | s | 4 | 1 2 3 5 | 7 8 9 10 11 12
24941 | s | 3 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 | 18 19 20
24950 | s | 5 6 7 8 9 | 1 2 3 4 19 20 21 22 23 24 25 26 27 28 29 30 31 | 10 11 12 13 14 15 16 17
24951 | s | 7 8 9 | 1 2 3 4 5 | 12 13 14 15 16 17 18 19 20 21 22 23
24976 | s | 3 | 25 26 27 | 29 30 31 32 33 34 35 37 38 40 41 42 43 44
24988 | s | 1 2 4 | 6 7 8 9 10 11 12 | 14 15 16 17 18 19 20 21 22 23 24
2512 | s | 11 12 13 | 1 2 3 4 5 6 7 8 9 10 14 15 16 | 18 19 20 21 22 23 24 25 26 27
25130 | s | 3 | 1 2 | 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
25146 | s | 1 2 3 | 4 5 | 7 8 9 10 11 12 13
25294 | s | 3 4 5 6 | 1 2 7 | 9 10
25305 | s | 6 7 | 5 8 9 10 | 12 13 14 15 16 17 18 19 20
25346 | s | 2 3 4 5 7 | 9 10 11 12 13 14 15 16 | 18 19 20
25413 | o | 4 5 | 1 2 3 6 7 | 9 10 11 12 13 14 15 16 17 18 19 20 21
25436 | s | 3 4 | 1 2 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 24 25 26 27 | 29 30 31 32 33 34 36 37 38 39 40 41
25469 | o | 4 5 6 | 1 2 3 7 | 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
25606 | s | 1 2 | 3 | 4 5 6 7
25632 | s | 5 | 6 7 | 9 10 11 12
25637 | s | 10 11 | 9 12 13 14 15 | 17 18 19 20 21 22 23
25646 | s | 15 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 | 23 24 25 26 27 28 29 30 31 33 34 35 36 37
25671 | o | 14 15 16 17 18 | 1 2 3 4 5 6 7 9 10 11 13 19 | 21 22 23 24 25 26 27 28 29 30 32 33 34 36 37 38 39 40 41 43 44
25703 | o | 5 6 | 1 2 3 4 7 8 9 10 | 12 13 14 15 16 17 18 19 20
25706 | s | 1 2 | 3 4 5 6 7 8 | 10 11 12 13 14 15
25874 | o | 3 4 5 6 7 8 | 1 2 9 | 11 12 13 14 15 16 17 18
25922 | o | 13 14 | 1 2 3 4 6 7 9 12 15 | 17 18 19 20 21 22 23 25 26 27 29 30 31
25962 | s | 3 | 1 2 4 | 6 7 8 9 10
260 | s | 3 4 5 | 2 6 7 | 9 10 11 12 13 14 15 16 17 18 19 20
26006 | s | 1 2 | 3 | 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
26050 | s | 4 | 1 2 3 | 5 6 7 8
26075 | s | 19 20 21 23 24 | 26 27 28 | 30 31 32 33 34 35 36 37
26098 | s | 17 | 18 19 20 21 | 23 24 25 26 27 28 29 30 31 32 33 34 35
26099 | s | 5 | 1 2 3 4 6 7 | 9 10 11 12 13 14 15 16 17 18 19 20
26108 | s | 15 | 32 33 34 | 36 37 38 39 40 41 42 43 44 45
26114 | s | 1 2 3 4 | 5 6 7 8 9 | 11 12 13
26216 | s | 12 | 11 13 14 15 | 18 20 21
2625 | s | 1 2 | 3 | 5 6 7 8
26266 | s | 16 | 17 18 19 | 21 22 23 24
26267 | s | 9 | 10 11 | 13 14 15 16 17
26296 | s | 1 | 4 | 6 7 8 10 11 12 14 15 16 18 20 21
26300 | s | 1 | 7 | 9 10 11
2636 | s | 1 2 | 3 4 5 7 8 9 10 11 12 13 15 16 | 18 19 20 21 22 23 24
26488 | s | 1 2 3 | 4 | 6 7 8 9
26512 | s | 11 12 13 14 15 | 8 9 10 16 17 | 18 19
26514 | o | 8 9 | 1 2 3 4 5 6 7 10 11 | 13 14 15 16 17
26541 | s | 4 | 8 9 | 11 12 13 14
26563 | s | 4 5 | 1 2 3 | 7 8 9
26577 | s | 9 | 1 2 4 5 6 8 10 | 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35
2671 | s | 2 | 3 4 | 6 7 8 9
26786 | o | 10 11 12 13 | 14 15 | 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40
26806 | s | 1 2 3 | 4 5 6 7 | 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28
26806 | o | 10 11 | 9 12 13 14 | 16 17 18 20 21 22 23 24 25 26 27 28
26812 | s | 29 30 31 32 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 27 28 | 34 35 36 37 38 39 40 41 42 43
2682 | s | 2 | 3 4 | 6 7 8 9 10 11 12 13
26910 | s | 1 2 4 5 6 7 | 9 10 11 12 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 40 41 42 | 13
2697 | s | 4 | 1 2 3 | 5 6
26986 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12 13 14 15 16
26989 | s | 3 | 1 2 4 5 6 | 8 9 10 11 12
27022 | s | 3 4 5 | 1 2 | 8 9 10 11 13 14
27097 | s | 12 13 14 | 9 10 11 15 16 17 | 1 2 3 4 5 6 7
27194 | s | 5 6 | 1 2 3 4 | 8 9 10 11 12 13 14 15 16
2724 | s | 15 | 16 | 19 20 21 22
27275 | s | 10 11 | 12 13 14 15 16 | 18 19 20 21 22 23 24
27341 | s | 11 | 12 13 14 15 16 | 19 20 21 22 23 24 25 26 27 28
27356 | s | 18 19 | 17 20 | 22 23 24 25
27388 | s | 1 2 | 3 4 | 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26
27410 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12
27417 | o | 1 2 3 | 10 11 | 13 14 15 16 17 18 19 20 21
27501 | s | 1 2 3 4 5 | 6 | 8 9 10 11 13 15
27523 | s | 11 | 1 2 3 4 5 6 7 8 9 10 12 | 14 15 16 17 18 19 20 21 22 23 24 25 26 27
27567 | s | 9 10 | 8 11 12 13 14 | 16 17 18 19 20 21 22 23
27593 | s | 1 2 | 3 | 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
2760 | s | 5 | 1 2 3 4 10 | 6 7 8 9
27650 | s | 1 2 3 4 5 6 7 | 8 9 10 11 12 | 14 15 16 17 18 19 21 22 23 24 25 27 28 29 30
27660 | s | 4 5 | 1 2 3 6 7 | 9 10 12 14 15 16 17 18 19 20 21 22
27662 | s | 9 10 11 12 13 14 15 | 1 2 3 4 5 6 7 8 | 16 17
27693 | s | 1 2 3 4 5 | 18 19 | 21 22 23 24 25 26 27
27694 | s | 14 | 15 16 17 18 19 | 21 22 23 24 25 26 27 28
27765 | s | 17 | 18 | 21 22 23 25 26 28 29 31 32 33 34 35 36 37 38
27774 | o | 5 6 | 1 2 3 4 7 | 9 10 11 12 13
27775 | s | 2 3 4 5 | 7 8 12 13 14 15 16 17 18 19 20 21 22 23 24 | 9 10
27809 | s | 1 | 2 3 4 5 | 7 8 10 12 13
27817 | s | 11 12 13 14 15 | 1 2 3 4 5 6 7 8 9 10 16 17 18 | 20 21 22 23 24 25 26 28 29 30 31 32 33 34 35 36
27837 | s | 7 8 9 | 1 2 3 4 5 6 10 11 12 13 | 15 17 19 20 21 22 23 24 25 27 28 29 30 31 33 34
27917 | s | 9 | 10 11 | 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
2798 | s | 5 | 1 2 3 4 6 | 8 9 10 11 12 13 14 15
27995 | o | 7 8 | 1 2 3 4 5 6 9 10 11 12 | 14 15 16 17 18 19
27996 | o | 5 6 | 1 2 3 4 | 8 9 10 11 12 13 14 16 17 19 20 21 22 23
28106 | o | 4 5 | 1 2 3 6 | 8 9 10 11 12 13 14 15
28135 | o | 12 | 13 | 16 17 18 19 20 21 22 23
28234 | s | 1 2 3 4 5 6 7 8 10 11 12 | 14 15 16 17 18 19 | 21 22 23 24 25 27 28 29 30 31 32 33 34 35 36 37 38
2837 | s | 7 8 9 | 16 17 | 19 20 21 22 23
28445 | s | 1 2 3 4 | 5 6 7 8 9 | 11 12 13 14 15 16 17
28514 | s | 7 8 9 10 11 | 1 2 3 4 5 6 | 13 14 15 16 17 18
28577 | s | 1 2 3 4 5 7 | 9 10 | 12 13 14 15 16 17
286 | s | 2 3 | 6 7 | 9 10 11 12 13
28647 | s | 5 6 7 8 9 10 | 11 12 | 14 15 16 17 18 19 20 21 22 23 24 25 26 27
28649 | s | 20 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 21 | 23 24 25 26 27 28
28739 | s | 11 12 | 1 2 3 4 5 6 7 8 10 | 14 15 16 17 18 19 20
28832 | s | 12 | 17 19 20 21 22 23 | 13 14 15 16
28841 | s | 1 2 | 3 4 5 6 11 | 7 8 9 10
28987 | s | 10 11 | 7 8 9 15 17 18 19 20 21 22 23 | 12 13 14
29026 | s | 5 6 | 1 2 3 4 | 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21
2923 | s | 7 8 9 10 11 12 14 | 16 17 18 19 20 21 22 23 24 | 26 28 29 31 32 33 34 35
29250 | s | 13 14 | 2 3 5 6 7 8 9 10 11 15 24 25 26 | 17 18 19 20 21 22
2929 | s | 1 2 3 | 4 5 | 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26
29342 | s | 13 | 14 15 16 17 18 19 | 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44
29363 | s | 1 2 3 4 5 6 7 8 | 19 | 20 21
29424 | s | 6 7 8 | 1 2 3 4 5 12 | 9 10 11
29441 | s | 1 2 | 3 | 5 6 8 10 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
29486 | s | 1 2 3 4 | 5 6 | 8 9 10 11 12 13 14 15 16 17
29572 | s | 26 27 | 25 28 29 30 31 32 | 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
29621 | s | 34 | 39 41 42 43 44 45 46 48 49 50 51 52 53 54 | 35 36 37 38
29668 | s | 1 2 | 8 | 10 11 12 13 14 15 16 17
29678 | s | 1 2 3 | 4 | 6 7 8 9
29724 | s | 7 | 8 | 9 10
29743 | s | 9 | 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 | 10 11 12 13 14 15 16 17 18 19 20 21
29745 | s | 9 | 6 7 8 10 11 12 13 15 16 17 18 20 22 23 24 26 27 | 29 30 32 34 35
29757 | s | 13 | 21 | 14 15 16 17 18 19 20
29770 | s | 5 | 13 | 6 7 8 9 10 11 12
29840 | s | 18 19 | 16 17 20 21 22 23 | 25 26 27 28 29
29843 | s | 3 4 | 1 2 | 6 7 8 9
29887 | s | 8 | 14 15 16 17 18 | 20 21 22
29898 | s | 3 4 5 | 1 2 6 7 8 9 10 | 12 13 14 15 16 17 18
29990 | s | 3 | 1 2 4 5 6 8 9 10 11 12 13 14 16 | 18 19 20 21 22 23 24 25 26
30016 | s | 5 | 1 2 3 4 | 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24
30073 | s | 7 | 2 3 4 6 | 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28
30145 | s | 4 5 6 | 1 2 3 9 | 7 8
30220 | s | 1 2 | 3 4 5 6 7 8 | 10 11 12 13 14 15 16 17
30228 | s | 5 | 11 | 6 7 8 9 10
30229 | s | 10 11 | 1 2 3 4 5 6 8 9 12 | 14 15 16 17
30255 | s | 13 | 1 2 3 4 6 7 8 9 10 12 14 | 16 17 18 19 20 21 22
30267 | s | 23 24 25 | 22 26 | 29 30 31 32 33
30340 | s | 14 | 16 15 | 19 20 21 22
30365 | s | 3 | 1 2 4 | 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
30367 | s | 9 | 8 10 11 12 | 14 15 16 17 18 19 20 21
30371 | s | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 | 17 18 19 | 21 22 23 24 25 26 27
30392 | s | 1 | 2 3 4 5 | 7 8 9 10 11 12 13
30465 | s | 1 | 2 | 4 5 6 7 8 9 10 11 12 13 14 15 16
30475 | s | 1 2 3 4 | 5 6 7 9 10 11 12 13 14 15 16 17 18 19 | 22 23 24
30563 | s | 1 | 2 3 | 5 6 7 8 9 10 11 12 13
30574 | s | 1 2 3 4 5 6 7 9 10 | 12 13 14 15 16 17 | 20 22 23
30738 | o | 16 17 18 | 1 3 4 5 6 7 8 9 10 11 12 13 15 19 | 21 23 24 25
30764 | o | 9 10 | 1 2 3 4 5 6 7 8 | 12 13 14 15 16 18 19 21 22
30865 | s | 11 12 13 14 15 16 | 1 2 3 4 5 6 7 8 9 10 17 18 19 20 21 22 | 23 24
3093 | s | 6 8 9 | 10 | 12 13 14 15 16 17 18 19
30955 | s | 7 8 9 | 6 | 1 2 3 4
31009 | s | 1 2 | 3 4 5 6 7 | 9 10 11 12 13 14 15 16 17 18 19 20
31016 | s | 4 5 6 | 1 2 3 7 | 9 10 11 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29
31059 | s | 3 4 | 1 2 | 6 7 8 9 10 11
31140 | s | 1 2 4 5 6 7 8 9 | 11 12 13 14 | 16 17 18 20 21 22 23
31192 | s | 1 2 | 3 4 5 6 | 8 9 10 12 13 14 16 17 18
3120 | s | 1 2 3 | 4 5 | 7 8 9 10 12 13 15 16 18 19 20 21 22 23 24
3120 | s | 20 21 22 | 18 19 24 | 23
3121 | s | 2 3 4 | 5 28 | 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
31235 | o | 4 5 6 8 | 1 2 3 10 11 12 13 14 | 16 17 18 19 20 21 22 23 24 25 26 27 28 29
31271 | s | 1 2 3 4 6 | 8 9 10 11 12 | 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29
31296 | s | 9 10 11 | 1 2 3 4 5 7 8 | 13 14 15 16 17 18 19 20 21 22
31313 | o | 9 10 | 1 2 3 4 5 6 7 8 11 12 13 | 15 16 17 18 20 21 22 23 24 25 26 27
31349 | s | 1 2 3 4 5 6 7 8 | 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 | 25 26 27 28
3145 | s | 1 2 | 3 4 5 | 6 7 8 9 10 11 12 13 14 15 16 17 18
31469 | o | 4 | 5 6 7 | 9 10 11 12 13
31535 | o | 16 17 | 18 19 20 | 22 23 24 25
31538 | s | 1 | 2 3 4 5 7 8 9 10 11 12 14 15 16 17 18 19 | 20 21 22 23 24 25
31746 | s | 5 | 4 6 7 | 9 10 11 12 14 15 16 17 18
31863 | s | 1 | 2 3 4 5 | 7 8 9
3198 | s | 2 3 | 6 7 8 9 12 13 | 15 16 17 18 19 20 21 22 23 24 25 26
32081 | s | 4 | 1 2 3 | 5 6 7 8 9 10 11
32100 | s | 25 | 24 | 10 11 12 13 14 15 16 17 18 19 20 21
32130 | s | 5 | 1 2 3 4 6 7 8 | 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26
32141 | o | 9 10 11 12 | 8 13 14 15 16 | 18 19 20 21 22 23 25 26 27 28 29
32183 | s | 19 | 28 | 21 22 23 24 25 26 27
32309 | s | 25 26 | 24 | 17 18 19 20 21
32353 | s | 3 | 1 2 | 4 5
32378 | s | 5 | 1 2 3 4 6 7 | 8 9 10 11 12 13
32448 | s | 2 | 1 3 | 4 5 6 7
32464 | s | 1 | 18 19 20 21 22 23 24 25 | 27 28 29 30 31
3252 | o | 4 5 | 10 | 12 13 14 15 16 17 18 19 21 23 24
3258 | s | 3 4 5 6 | 8 7 | 10 11 12 13 14 15 16 17
32587 | s | 1 | 2 3 | 5 6 7 8 9 10 11 12 13
32604 | s | 2 | 3 | 5 6 7 8 9 10
3266 | s | 3 4 | 1 2 5 6 7 8 | 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26
32800 | s | 7 8 9 | 5 6 | 1 2 3
32842 | o | 3 4 | 1 2 5 | 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28
32853 | s | 1 2 3 4 5 6 7 8 9 10 | 11 | 13 14 15 16 18 19 20 21 22 23
32895 | s | 14 15 16 | 1 2 3 4 5 6 7 8 9 10 12 13 17 | 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33
32952 | s | 19 | 20 21 22 | 24 25 26 27 29 30 32 33 35
3315 | s | 4 5 | 1 2 3 6 7 8 9 10 16 | 11 12 13 14 15
33161 | o | 5 6 7 9 10 | 1 2 3 4 12 | 14 15 16 17 18 19
33228 | s | 1 2 3 | 4 5 | 6 7 8 9 10 11 12 13 14 15 16 17
33245 | o | 6 | 1 2 3 4 5 7 8 9 10 | 12 13 14 15 16
33265 | s | 48 | 49 55 | 50 51 52 53 54
33268 | s | 10 11 12 13 14 15 16 | 9 17 21 | 18 19 20
33353 | s | 1 2 3 4 5 | 6 7 8 9 10 11 12 13 | 15 16 17 18 19 20 21
33378 | s | 1 | 8 | 10 11 12 13 14 15 16
33511 | s | 12 13 | 1 2 3 4 5 6 7 8 9 11 14 | 16 17 18 19 20 21 22 23 24
33571 | s | 1 2 | 3 | 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25
33597 | s | 10 11 12 | 1 2 3 4 5 6 7 8 9 13 14 15 16 | 18 19 20 21 22 23 24 25
33605 | s | 11 | 12 13 | 15 16 17 18 19 20 21 22 23 24 25
33651 | o | 9 | 1 2 3 4 6 8 10 | 12 13 14 15 16
33652 | o | 3 4 5 | 1 2 6 7 | 9 10 11 12 13 14
33673 | s | 1 | 16 17 18 19 20 21 | 23 24 25 26 28 29 31 32 33 34 36 37 38 39 40 41 42 43 44 45
33703 | o | 8 9 | 1 2 3 4 5 6 7 | 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27
33708 | s | 6 | 12 | 16 17 18 19 20 21 22
33718 | s | 1 | 2 3 4 5 6 7 | 9 10 11 12 13 14 15 16
33719 | o | 18 19 | 17 20 | 22 24 25 26
3378 | s | 10 11 12 13 | 1 2 3 4 5 6 7 8 9 14 15 16 17 18 19 20 | 22 23 24 25 26 27 29 30 31 32 33 34 35 36
33823 | s | 18 19 | 20 | 22 23 24 25 26 27
33827 | s | 1 2 | 3 | 4
33957 | s | 5 7 | 1 2 3 4 8 9 11 12 13 15 16 17 18 19 | 21 22 23 24 25 26 27
33962 | s | 3 4 5 7 | 1 2 9 10 11 12 14 | 15 16 17 18 20 21 22 23 24 25 27 28 29 30 31 32 33 34 35 36 37
33970 | s | 1 2 3 4 6 7 8 9 | 11 | 13 14 15 17 18 19 20
34012 | o | 4 5 | 1 2 3 | 7 8 9 10 11 13 14 15 16 17 18 19 20 21 23 24 25 26 27
34150 | s | 4 5 6 7 | 8 9 10 11 12 13 14 | 16 17 18 19 20 21
34192 | o | 8 9 | 1 2 3 4 5 6 7 | 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27
34202 | s | 6 | 12 | 16 17 18 19
34209 | s | 1 | 2 3 4 5 6 7 | 9 10 11 12 13 14 15 16
34210 | o | 16 17 | 15 18 | 20 22 23 24
34225 | o | 6 7 | 1 2 3 4 5 8 | 10 11 12 13 15 16 17 18 19 20 21
34254 | s | 1 2 | 3 4 5 | 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26
34280 | s | 24 25 26 27 | 28 | 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44
34340 | o | 11 12 | 1 2 3 4 5 6 7 8 9 10 | 14 15 16 17 18 19 20 21 22 23 24 25 26 27
34342 | s | 13 | 12 14 15 16 17 18 | 7 8 9 10
34350 | s | 1 2 3 4 6 7 | 9 10 11 12 13 | 15 16 17 18 19 20 21 22 23 24 25 27 28 29 30
34435 | s | 1 2 | 3 4 | 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
34446 | s | 1 | 2 3 4 5 | 7 8 10 11 12 13 14 15 16 17 18 19
34483 | o | 12 13 | 1 2 3 4 5 6 7 8 9 10 11 14 | 16 17 18 19 20 21 22 23 25 26 27 29 30 31 33 34 35 36 37 38 39 40 41 42 43 44
34565 | s | 1 2 3 4 | 5 6 7 9 10 11 12 | 14 15 16 17 18 19
34592 | s | 1 2 3 4 | 5 6 7 8 9 | 11 12 13 14 15 16 17 18 19 20 21 22 23 24
34616 | o | 5 6 | 1 2 3 4 7 8 9 | 11 12 13 14
34768 | s | 1 2 4 5 6 7 8 9 | 11 12 13 | 15 16 17 18 19 20 21 22 23 24 25 26 27
34878 | s | 2 | 3 4 8 | 5 6 7
34891 | s | 1 | 6 7 | 9 10
3491 | s | 1 2 | 3 4 | 6 7 8 9 10 11 12
34938 | s | 1 2 3 4 5 | 6 17 19 20 21 22 23 24 25 27 28 29 31 32 | 7 8 9 10 11 12 13 14 15 16
35053 | s | 3 5 7 | 2 8 9 10 11 12 13 | 15 16 17 18 19 20 21 23 24 25 27 29 30
35085 | s | 9 | 16 | 10 11 12 13 14 15
35098 | s | 1 2 3 | 4 5 6 | 8 9 10 11 12 13 14 15 16 17 18 19 20
351 | s | 2 3 5 6 | 11 | 8 9 10
